"","C4BPA","C7","CASP10","PBK","CCL25","CD1D","TFRC","FPR2","CD24","TNFRSF14","DDX43","IL13RA2","IL7R","IL1A","IL5","GAGE1","IKBKE","ETS1","INPP5D","CD53","CD9","TICAM2","FCER1A","PIN1","C4B","TNFRSF18","KIR3DL1","ITGB1","CTSG","IL17F","LTB","SPP1","LGALS3","GZMB","CCL28","CARD11","ATM","ELK1","RORA","IRAK4","CXCL16","SPN","CXCR4","PRF1","JAK1","CCL26","DDX58","CSF2","CCL15","VCAM1","C1QA","ATG10","TNFSF10","TLR6","CLEC5A","S100B","TLR10","OAS3","F13A1","IL17B","CD22","CD209","SMPD3","TIRAP","CCL16","CD83","STAT5B","KLRG1","MAP2K2","CXCR2","ITGA2B","CD1E","IL1B","MAGEA1","DUSP4","IL1RAP","GPI","JAM3","EBI3","MFGE8","CDH1","CXCL14","FOXP3","STAT3","RELB","MAP3K5","CXCR5","BID","EP300","MEF2C","IFI35","CD36","PSEN2","CXCR3","TLR1","MRC1","IKBKG","IL1R2","CR1","CFD","PTPRC","APOE","LY9","ITGA1","HLA-DMB","FCER1G","IFNA2","CD40","CASP1","SIGLEC1","ITGAX","CCL19","PTGS2","CD27","PSMB10","PSMB8","TNFSF15","HLA-A","CCR4","HMGB1","THBS1","FOS","SPA17","SLAMF7","LILRB1","IL21","HLA-C","TOLLIP","TAP2","IL6","IL21R","CD84","KLRC2","TNFRSF11A","CD3G","VEGFC","IL2RG","IFNGR1","LRRN3","TLR4","LY96","C3","PRG2","AXL","USP9Y","ITGB4","IL1R1","CD96","NOS2A","CCL23","CCL2","GZMK","CD46","IGF2R","CYBB","PRKCD","IL15RA","CCR3","IL8","AIRE","SLAMF6","PRAME","TNFRSF13C","MAP3K7","TNFSF12","IRF2","TPSAB1","IFI16","STAT1","CD81","HLA-DOB","NOD2","TNFAIP3","RORC","SYK","ICOSLG","CD14","HCK","CCR7","PIK3CD","CEBPB","CSF3R","TAP1","CASP8","CMKLR1","IL17RB","TNFRSF1A","HLA-DRA","IL16","MAGEB2","IL6ST","GTF3C1","CD164","ICAM3","AICDA","SH2D1A","CARD9","CMA1","SLAMF1","IL2","TNFRSF13B","ITK","PPARG","SERPING1","CD58","YTHDF2","C1S","NFKB1","MST1R","CLU","TFEB","CASP3","IL7","BCL6","TNFRSF10C","CD6","KLRK1","IRAK2","IL9","TLR7","CDK1","CD160","IRF1","IL11","NFKBIA","CLEC4C","IL22","ATG16L1","TNFRSF9","XCL2","NEFL","PSEN1","CD163","DEFB1","HLA-DQB1","KIR_Activating_Subgroup_2","IL32","C5","KIR_Inhibiting_Subgroup_1","CD44","IRF8","SIGIRR","IL3RA","IRF7","NT5E","IL13RA1","CSF2RB","CYLD","TNFRSF11B","MPPED1","MICA","TAL1","SBNO2","ICOS","TLR9","CEACAM1","TNF","TTK","IL1RN","MBL2","TLR8","KIR3DL2","REPS1","CD180","PMCH","CCL11","CLEC4A","CD63","TNFRSF4","CTLA4","C3AR1","TLR2","LTK","LTA","PECAM1","CD244","STAT2","IL4R","C1R","GZMH","ATG7","KLRC1","CD3EAP","ITGA4","MAP2K1","COL3A1","CCL20","CR2","IL15","CD33","PLAU","TNFRSF8","CX3CL1","SPACA3","ICAM4","FOXJ1","CXCL13","IFNB1","IL19","CD86","SPO11","IL2RA","MCAM","BTLA","TGFB1","SMAD3","HLA-DQA1","IFITM2","NCAM1","EGR2","CCL18","IFIH1","JAK3","CD70","TNFSF14","ENG","CD3D","ALCAM","CD1C","MAPK1","ATF2","ARG1","CD247","TRAF3","ABCB1","BCL10","TANK","NOTCH1","C8B","THBD","UBC","CDH5","IL6R","MAVS","LIF","LBP","BST1","PRKCE","MICB","SPANXB1","IL22RA1","PTGDR2","KLRB1","MNX1","MAPK11","NFATC2","CD200","LAMP2","CD55","CT45A1","ITGAM","IL23R","TNFRSF17","TREM1","MUC1","CLEC7A","IFNA8","TNFSF18","FUT5","CD1B","CXCL12","SLC11A1","SAA1","IRAK1","IL10","IFNAR1","STAT6","CCL8","IRF3","IL1RL1","CCL3","THY1","ATG5","CCL7","HLA-E","IL22RA2","ABL1","NUP107","PLA2G6","DOCK9","TIGIT","TCF7","CXCL11","LCN2","BLK","CCL5","NCR1","FCGR2B","IL17RA","DUSP6","S100A7","CD79A","CCL14","CCRL2","AMBP","KIT","CCL17","CLEC6A","CREBBP","CTSH","ITGAL","FCER2","NFATC4","AMICA1","PSMB7","MS4A2","C8G","IL4","REL","TNFSF4","CD40LG","HLA-DRB3","IL12RB1","CREB5","CD276","MAPK8","ITGA5","MAP4K2","TXNIP","CREB1","MAP3K1","IL18","CX3CR1","PVR","MAPK14","MASP1","BAGE","CYFIP2","IL13","SPINK5","FCGR2A","NFATC3","CFI","DMBT1","BCL2","IFNG","KLRD1","TBX21","EPCAM","CD34","CD4","TNFRSF10B","PAX5","TAPBP","CXCL1","C2","FYN","BIRC5","ADA","CD7","CTCFL","CTAGE1","NFATC1","MAGEC1","CCL22","TP53","PLA2G1B","FEZ1","SEMG1","POU2F2","PSMB9","TARP","PNMA1","BTK","ICAM2","CD99","MR1","HLA-G","TNFRSF1B","HLA-DRB4","OSM","IL24","ARG2","MERTK","MX1","CD68","TNFRSF12A","HAVCR2","IFNAR2","ECSIT","MAF","CHIT1","CFB","C1QB","BST2","IFNA7","BATF","LILRA1","AKT3","LCK","HSD11B1","LCP1","ATF1","IGF1R","MAPKAPK2","CCR6","CD5","IRF4","JAK2","LTBR","SELE","TFE3","TMEFF2","MAGEA3","CEACAM8","CD79B","TPTE","TNFSF11","KIR3DL3","IL26","IL23A","CD97","ZAP70","HLA-B","CTSL","MARCO","PDGFRB","ELANE","CD19","MAGEC2","IFIT1","TNFSF13","IL12A","ISG15","C6","LILRA4","FCGR3A","TRAF2","PASD1","TLR3","CFP","ITGAE","IGLL1","MASP2","RUNX1","IL3","MME","CDKN1A","SYCP1","FADD","ZNF205","CD8A","RUNX3","CD38","APP","CD1A","CCL24","FN1","RAG1","NOD1","NLRC5","ISG20","TREM2","HRAS","IKBKB","LILRB2","SOCS1","FUT7","TLR5","CXCL6","KIR_Inhibiting_Subgroup_2","XCR1","IFNL2","FAS","EOMES","MAP2K4","LTF","ANP32B","IL2RB","IL25","PYCARD","MAGEA12","CD37","LAMP1","KLRF1","CD59","CXCR1","IL5RA","IL34","TBK1","BMI1","IL17A","TXK","SERPINB2","PPBP","BAX","IL1RL2","STAT4","CD28","LAMP3","TYK2","CCR9","SSX4","LILRB3","CXCL10","RRAD","CCR1","ITGA6","MEFV","CRP","MSR1","ULBP2","ITGB3","RIPK2","GZMM","RELA","S100A8","CSF1R","CHUK","CCL13","CCL1","F12","LY86","MYD88","IFNL1","LYN","CXCL3","EWSR1","CD207","CSF1","NFKB2","SMAD2","IL11RA","GNLY","CSF3","F2RL1","CEACAM6","CCL27","ENTPD1","CTAG1B","IFITM1","CXCL9","BCL2L1","RPS6","IDO1","FCGR1A","TNFSF8","IL1RAPL2","SH2D1B","IFIT2","ICAM1","ITCH","CXCL2","CXCL5","CXCR6","NLRP3","NCF4","A2M","ROPN1","CD8B","C1QBP","IL12RB2","KIR_Activating_Subgroup_1","NRP1","CAMP","TGFB2","IL18RAP","MS4A1","IFNA1","PIK3CG","CD80","IFI27","SH2B2","CTSS","IL27","IFNA17","PDCD1","PSMD7","IL18R1","BLNK","CCR5","S100A12","ADORA2A","IL12B","GATA3","IL10RA","GZMA","MAPK3","VEGFA","HLA-DPB1","CD48","MIF","PRM1","SYT17","PDCD1LG2","CKLF","LRP1","CD274","CCR2","ITGA2","PDGFC","FLT3","C8A","IRF5","ILF3","TRAF6","CCL4","CCL3L1","HLA-DMA","LILRA5","LAG3","TAB1","ST6GAL1","HAMP","FLT3LG","CD47","SELPLG","TICAM1","CCND3","SSX1","CCL21","HLA-DPA1","TNFSF13B","DPP4","COLEC12","ATG12","CD2","EGR1","PLAUR","ITGB2","ANXA1","POU2AF1","SELL","LAIR2","CTSW","C9","IRGM","CD74","MAGEA4","CD3E"
"107-10-002 C1D01",0,2.02320267846308,2.02320267846308,4.04640535692616,3.03480401769462,15.1740200884731,114.310951333164,6.06960803538924,91.0441205308386,94.0789245485332,3.03480401769462,1.01160133923154,186.134646418603,12.1392160707785,0,3.03480401769462,32.3712428554093,414.756549084931,86.9977151739124,286.283179002526,29.3364388377146,1.01160133923154,9.10441205308386,62.7192830323554,8.09281071385232,69.8004924069762,4.04640535692616,338.886448642566,15.1740200884731,2.02320267846308,461.290210689582,46.5336616046508,211.424679899392,148.705396867036,1.01160133923154,105.20653928008,10.1160133923154,21.2436281238623,280.213570967136,54.6264723185031,270.097557574821,33.3828441946408,3038.85042305155,226.598699987865,466.34821738574,3.03480401769462,18.2088241061677,1.01160133923154,3.03480401769462,1.01160133923154,7.08120937462078,3.03480401769462,62.7192830323554,15.1740200884731,15.1740200884731,2.02320267846308,6.06960803538924,14.1624187492416,72.8352964246709,4.04640535692616,48.5568642831139,3.03480401769462,5.0580066961577,15.1740200884731,2.02320267846308,1141.08631065318,71.8236950854393,38.4408508907985,142.635788831647,17.1972227669362,48.5568642831139,3.03480401769462,325.735631232556,3.03480401769462,59.6844790146608,27.3132361592516,68.7888910677447,14.1624187492416,1.01160133923154,48.5568642831139,5.0580066961577,3.03480401769462,5.0580066961577,600.891195503535,271.109158914053,203.331869185539,44.5104589261877,11.1276147315469,292.352787037915,22.2552294630939,11.1276147315469,30.3480401769462,8.09281071385232,42.4872562477247,78.9049044600601,4.04640535692616,103.183336601617,44.5104589261877,39.45245223003,45.5220602654193,99.1369312446909,7.08120937462078,41.4756549084931,1.01160133923154,48.5568642831139,268.074354896358,4.04640535692616,32.3712428554093,25.2900334807885,2.02320267846308,736.445774960561,4.04640535692616,24.2784321415569,21.2436281238623,143.647390170879,119.368958029322,5.0580066961577,3046.9432337654,20.2320267846308,234.691510701717,1313.05853832254,801.188260671379,2.02320267846308,22.2552294630939,42.4872562477247,8.09281071385232,2199.22131148937,49.5684656223454,153.763403563194,19.2204254453993,45.5220602654193,109.252944637006,28.3248374984831,10.1160133923154,23.2668308023254,3.03480401769462,126.450167403942,196.250659810919,5.0580066961577,72.8352964246709,26.30163482002,4.04640535692616,17.1972227669362,24.2784321415569,26.30163482002,0,35.4060468731039,109.252944637006,1.01160133923154,1.01160133923154,235.703112040949,25.2900334807885,156.798207580889,91.0441205308386,104.194937940849,146.682194188573,30.3480401769462,6.06960803538924,6951.72440319914,8.09281071385232,7.08120937462078,3.03480401769462,113.299349993932,103.183336601617,26.30163482002,23.2668308023254,6.06960803538924,96.1021272269963,206.366673203234,134.542978117795,26.30163482002,33.3828441946408,1146.14431734933,4.04640535692616,69.8004924069762,83.9629111562178,215.471085256318,161.856214277046,153.763403563194,199.285463828613,195.239058471687,324.724029893324,78.9049044600601,673.726491928205,4.04640535692616,1.01160133923154,152.751802223962,790.060645939832,256.946740164811,1.01160133923154,326.747232571787,65.7540870500501,81.9397084777547,207.378274542466,5.0580066961577,97.1137285662278,8.09281071385232,6.06960803538924,6.06960803538924,5.0580066961577,7.08120937462078,291.341185698683,16.1856214277046,6.06960803538924,170.96062633013,41.4756549084931,3.03480401769462,94.0789245485332,1.01160133923154,3.03480401769462,33.3828441946408,53.6148709792716,3.03480401769462,235.703112040949,9.10441205308386,148.705396867036,163.879416955509,92.0557218700701,0,5.0580066961577,1.01160133923154,8.09281071385232,243.795922754801,4.04640535692616,3866.34031854294,3.03480401769462,4.04640535692616,60.6960803538924,11.1276147315469,8.09281071385232,7.08120937462078,46.5336616046508,29.3364388377146,4.04640535692616,0,12.1392160707785,120.380559368553,2.02320267846308,37.429249551567,2682.76675164204,89.0209178523755,127.461768743174,21.2436281238623,56.6496749969662,10.1160133923154,64.7424857108185,349.002462034881,629.216033002018,3.03480401769462,1.01160133923154,10.1160133923154,13.15081741001,247.842328111727,194.227457132456,7.08120937462078,3.03480401769462,73.8468977639024,7.08120937462078,191.192653114761,3.03480401769462,31.3596415161777,22.2552294630939,94.0789245485332,13.15081741001,6.06960803538924,6.06960803538924,57.6612763361978,1480.98436063497,18.2088241061677,146.682194188573,31.3596415161777,264.027949539432,6.06960803538924,19.2204254453993,124.426964725479,16.1856214277046,116.334154011627,146.682194188573,20.2320267846308,27.3132361592516,38.4408508907985,44.5104589261877,11.1276147315469,69.8004924069762,70.8120937462078,22.2552294630939,18.2088241061677,13.15081741001,31.3596415161777,4.04640535692616,94.0789245485332,8.09281071385232,4.04640535692616,3.03480401769462,8.09281071385232,5.0580066961577,2.02320267846308,4.04640535692616,4.04640535692616,19.2204254453993,3.03480401769462,21.2436281238623,1.01160133923154,33.3828441946408,1915.97293650454,172.983829008593,3.03480401769462,426.89576515571,25.2900334807885,37.429249551567,3.03480401769462,57.6612763361978,212.436281238623,9.10441205308386,13.15081741001,49.5684656223454,114.310951333164,51.5916683008085,3.03480401769462,136.566180796258,73.8468977639024,8.09281071385232,295.38759105561,152.751802223962,119.368958029322,237.726314719412,392.501319621837,115.322552672396,3.03480401769462,192.204254453993,4729.23626090745,3.03480401769462,61.7076816931239,18.2088241061677,2.02320267846308,1.01160133923154,35.4060468731039,20.2320267846308,16.1856214277046,2.02320267846308,4.04640535692616,2.02320267846308,396.547724978764,2.02320267846308,12.1392160707785,208.389875881697,17.1972227669362,78.9049044600601,8.09281071385232,2.02320267846308,74.8584991031339,3.03480401769462,2.02320267846308,355.07207007027,9.10441205308386,276.16716561021,2.02320267846308,3.03480401769462,18.2088241061677,3.03480401769462,0,274.143962931747,13.15081741001,187.146247757835,5.0580066961577,17.1972227669362,193.215855793224,2.02320267846308,34.3944455338723,1.01160133923154,574.589560683514,3.03480401769462,42.4872562477247,43.4988575869562,2078.84075212081,5.0580066961577,66.7656883892816,66.7656883892816,41.4756549084931,41.4756549084931,20.2320267846308,425.884163816478,5.0580066961577,84.9745124954493,24.2784321415569,337.874847303334,50.580066961577,6.06960803538924,106.218140619312,215.471085256318,3.03480401769462,213.447882577855,4.04640535692616,24.2784321415569,6.06960803538924,6.06960803538924,4.04640535692616,2.02320267846308,16.1856214277046,22.2552294630939,199.285463828613,22.2552294630939,8.09281071385232,52.6032696400401,181.076639722446,8.09281071385232,6.06960803538924,5.0580066961577,223.56389597017,11.1276147315469,13.15081741001,1713.65266865823,34.3944455338723,6.06960803538924,11.1276147315469,63.730884371587,254.923537486348,82.9513098169862,2822.367736456,43.4988575869562,143.647390170879,17.1972227669362,10.1160133923154,15.1740200884731,278.190368288673,7.08120937462078,5.0580066961577,98.1253299054593,5.0580066961577,3.03480401769462,132.519775439332,81.9397084777547,8.09281071385232,10.1160133923154,82.9513098169862,9.10441205308386,26.30163482002,89.0209178523755,7.08120937462078,5.0580066961577,56.6496749969662,76.881701781597,32.3712428554093,787.025841922138,54.6264723185031,7.08120937462078,408.686941049542,6.06960803538924,121.392160707785,264.027949539432,1.01160133923154,3.03480401769462,47.5452629438824,5.0580066961577,11.1276147315469,19.2204254453993,3.03480401769462,31.3596415161777,2.02320267846308,50.580066961577,85.9861138346809,36.4176482123354,32.3712428554093,16.1856214277046,32.3712428554093,417.791353102626,11.1276147315469,116.334154011627,554.357533898884,484.557041491907,43.4988575869562,4.04640535692616,5.0580066961577,21.2436281238623,128.473370082406,323.712428554093,24.2784321415569,80.9281071385232,266.051152217895,21.2436281238623,72.8352964246709,4.04640535692616,2.02320267846308,2.02320267846308,21.2436281238623,4.04640535692616,107.229741958543,16.1856214277046,121.392160707785,95.0905258877647,2.02320267846308,766.793815137507,13.15081741001,148.705396867036,165.902619633972,10.1160133923154,124.426964725479,207.378274542466,86.9977151739124,43.4988575869562,2.02320267846308,10.1160133923154,1.01160133923154,3.03480401769462,14.1624187492416,97.1137285662278,4.04640535692616,6.06960803538924,2.02320267846308,7.08120937462078,5.0580066961577,248.853929450959,479.49903479575,4076.7533971031,55.6380736577347,56.6496749969662,6.06960803538924,7.08120937462078,25.2900334807885,6.06960803538924,7.08120937462078,20.2320267846308,11.1276147315469,13.15081741001,8.09281071385232,4.04640535692616,27.3132361592516,49.5684656223454,3.03480401769462,3.03480401769462,72.8352964246709,24.2784321415569,4.04640535692616,7.08120937462078,104.194937940849,2.02320267846308,8.09281071385232,115.322552672396,2.02320267846308,7.08120937462078,1.01160133923154,141.624187492416,675.749694606669,33.3828441946408,56.6496749969662,3.03480401769462,4.04640535692616,6.06960803538924,1.01160133923154,15.1740200884731,179.053437043983,109.252944637006,2.02320267846308,7.08120937462078,30.3480401769462,129.484971421637,88.0093165131439,13.15081741001,6.06960803538924,1.01160133923154,24.2784321415569,5.0580066961577,8.09281071385232,4.04640535692616,8.09281071385232,13.15081741001,99.1369312446909,178.041835704751,172.983829008593,4.04640535692616,10.1160133923154,3.03480401769462,97.1137285662278,283.248374984831,44.5104589261877,108.241343297775,10.1160133923154,6.06960803538924,10.1160133923154,64.7424857108185,41.4756549084931,4.04640535692616,42.4872562477247,322.700827214861,827.489895491399,109.252944637006,9.10441205308386,251.888733468653,49.5684656223454,1.01160133923154,111.276147315469,4.04640535692616,2.02320267846308,26.30163482002,2.02320267846308,4.04640535692616,20.2320267846308,74.8584991031339,8.09281071385232,1.01160133923154,128.473370082406,2.02320267846308,36.4176482123354,55.6380736577347,47.5452629438824,43.4988575869562,815.350679420621,5.0580066961577,110.264545976238,1.01160133923154,3.03480401769462,2.02320267846308,17.1972227669362,209.401477220929,45.5220602654193,168.937423651667,300.445597751767,329.782036589482,2.02320267846308,112.287748654701,688.900512016678,43.4988575869562,32.3712428554093,222.552294630939,2.02320267846308,10.1160133923154,8.09281071385232,3.03480401769462,8.09281071385232,2.02320267846308,284.259976324063,7.08120937462078,89.0209178523755,2947.80630252071,6.06960803538924,4.04640535692616,171.972227669362,4.04640535692616,58.6728776754293,22.2552294630939,257.958341504043,318.654421857935,759.712605762886,13.15081741001,8.09281071385232,222.552294630939,18.2088241061677,3.03480401769462,2.02320267846308,32.3712428554093,67.7772897285132,3.03480401769462,13.15081741001,45.5220602654193,11.1276147315469,4.04640535692616,78.9049044600601,43.4988575869562,1.01160133923154,146.682194188573,20.2320267846308,0,39.45245223003,270.097557574821,0,1.01160133923154,8.09281071385232,288.306381680989,51.5916683008085,1.01160133923154,5.0580066961577,77.8933031208285,123.415363386248,2.02320267846308,17.1972227669362,389.466515604143,42.4872562477247,20.2320267846308,74.8584991031339,361.14167810566,350.014063374113,91.0441205308386,1.01160133923154,3.03480401769462,3.03480401769462,25.2900334807885,75.8701004423655,10.1160133923154,6.06960803538924,8.09281071385232,1.01160133923154,3.03480401769462,4.04640535692616,29.3364388377146,527.044297739632,78.9049044600601,363.164880784123,232.668308023254,124.426964725479,210.41307856016,15.1740200884731,30.3480401769462,23.2668308023254,7.08120937462078,133.531376778563,157.80980892012,34.3944455338723,32.3712428554093,193.215855793224,1.01160133923154,2.02320267846308,51.5916683008085,5.0580066961577,4.04640535692616,0,6.06960803538924,27.3132361592516,70.8120937462078,229.633504005559,228.621902666328,255.93513882558,13.15081741001,121.392160707785,29.3364388377146,77.8933031208285,1.01160133923154,2.02320267846308,3520.37266052576,1.01160133923154,129.484971421637
